Auto.,STATE,CITY,ICAO,IATA,Fixed Base Operator,,FROM,TO,PRICE,EFF DATE,PREAUTH,FBO FAX,FBO WEBSITE,AGENT FOT,AVFUEL CONTACT INFO,AVFUEL CF PHONE,AVFUEL WEBSITE,PRODUCT,NOTES,SUB-ACCOUNT,TAIL NUMBER
No,TX,Dallas,KRBD,RBD,"Ambassador Jet Center",,"1","500",5.7072 ,3/10/2026,T,2146238956,www.ambassadorjetcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Dallas,KRBD,RBD,"Ambassador Jet Center",,"501","1000",5.6072 ,3/10/2026,T,2146238956,www.ambassadorjetcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Dallas,KRBD,RBD,"Ambassador Jet Center",,"1001","1500",5.4072 ,3/10/2026,T,2146238956,www.ambassadorjetcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Dallas,KRBD,RBD,"Ambassador Jet Center",,"1501","99999",5.2072 ,3/10/2026,T,2146238956,www.ambassadorjetcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Rockport,KRKP,RKP,"Aransas County Airport",,"1","200",6.5580 ,3/10/2026,T,3617900143,www.krkp.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Rockport,KRKP,RKP,"Aransas County Airport",,"201","300",6.5080 ,3/10/2026,T,3617900143,www.krkp.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Rockport,KRKP,RKP,"Aransas County Airport",,"301","500",6.4580 ,3/10/2026,T,3617900143,www.krkp.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Rockport,KRKP,RKP,"Aransas County Airport",,"501","1000",6.4080 ,3/10/2026,T,3617900143,www.krkp.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Rockport,KRKP,RKP,"Aransas County Airport",,"1001","2000",6.3080 ,3/10/2026,T,3617900143,www.krkp.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Rockport,KRKP,RKP,"Aransas County Airport",,"2001","99999",6.2080 ,3/10/2026,T,3617900143,www.krkp.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Antonio,KSAT,SAT,"Million Air - SAT",,"1","250",6.4959 ,3/10/2026,T,2108263707,millionairsat.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,San Antonio,KSAT,SAT,"Million Air - SAT",,"251","500",6.2459 ,3/10/2026,T,2108263707,millionairsat.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,San Antonio,KSAT,SAT,"Million Air - SAT",,"501","750",6.0959 ,3/10/2026,T,2108263707,millionairsat.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,San Antonio,KSAT,SAT,"Million Air - SAT",,"751","1000",5.9959 ,3/10/2026,T,2108263707,millionairsat.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,San Antonio,KSAT,SAT,"Million Air - SAT",,"1001","1500",5.8959 ,3/10/2026,T,2108263707,millionairsat.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,San Antonio,KSAT,SAT,"Million Air - SAT",,"1501","2500",5.7959 ,3/10/2026,T,2108263707,millionairsat.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,San Antonio,KSAT,SAT,"Million Air - SAT",,"2501","99999",5.6959 ,3/10/2026,T,2108263707,millionairsat.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,San Antonio,KSAT,SAT,"Textron Service Center - SAT",,"1","99999",6.4883 ,3/10/2026,T,2103576121,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,Fuel is available only to service center customers. Confirm with the service center to ensure your aircraft is serviceable.,,
No,TX,Sugar Land,KSGR,SGR,"GlobalSelect",,"1","249",6.9969 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Sugar Land,KSGR,SGR,"GlobalSelect",,"250","749",6.7969 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Sugar Land,KSGR,SGR,"GlobalSelect",,"750","99999",6.5969 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Angelo,KSJT,SJT,"Ranger Aviation Enterprises",,"1","300",6.1353 ,3/10/2026,T,3259493775,www.rangeraviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Angelo,KSJT,SJT,"Ranger Aviation Enterprises",,"301","500",5.9353 ,3/10/2026,T,3259493775,www.rangeraviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Angelo,KSJT,SJT,"Ranger Aviation Enterprises",,"501","1000",5.7353 ,3/10/2026,T,3259493775,www.rangeraviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Angelo,KSJT,SJT,"Ranger Aviation Enterprises",,"1001","2000",5.5353 ,3/10/2026,T,3259493775,www.rangeraviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Angelo,KSJT,SJT,"Ranger Aviation Enterprises",,"2001","99999",5.3353 ,3/10/2026,T,3259493775,www.rangeraviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Antonio,KSKF,SKF,"Atlantic Aviation - SKF",,"1","100",7.8812 ,3/10/2026,T,2109216102,www.trajen.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Antonio,KSKF,SKF,"Atlantic Aviation - SKF",,"101","200",7.7912 ,3/10/2026,T,2109216102,www.trajen.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Antonio,KSKF,SKF,"Atlantic Aviation - SKF",,"201","300",7.7012 ,3/10/2026,T,2109216102,www.trajen.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Antonio,KSKF,SKF,"Atlantic Aviation - SKF",,"301","400",7.6012 ,3/10/2026,T,2109216102,www.trajen.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Antonio,KSKF,SKF,"Atlantic Aviation - SKF",,"401","500",7.3012 ,3/10/2026,T,2109216102,www.trajen.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Antonio,KSKF,SKF,"Atlantic Aviation - SKF",,"501","99999",7.4212 ,3/10/2026,T,2109216102,www.trajen.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Antonio,KSSF,SSF,"GateOne",,"1","100",6.2029 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Antonio,KSSF,SSF,"GateOne",,"101","200",6.1029 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Antonio,KSSF,SSF,"GateOne",,"201","300",6.0029 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Antonio,KSSF,SSF,"GateOne",,"301","400",5.9029 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Antonio,KSSF,SSF,"GateOne",,"401","500",5.8529 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Antonio,KSSF,SSF,"GateOne",,"501","600",5.8029 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,San Antonio,KSSF,SSF,"GateOne",,"601","99999",5.7529 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Fredericksburg,KT82,T82,"Fredericksburg FBO",,"1","350",6.1553 ,3/10/2026,T,8309973376,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,PRICES AT T82 CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT 2400 EST.    ,,
No,TX,Fredericksburg,KT82,T82,"Fredericksburg FBO",,"351","500",6.0553 ,3/10/2026,T,8309973376,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,PRICES AT T82 CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT 2400 EST.    ,,
No,TX,Fredericksburg,KT82,T82,"Fredericksburg FBO",,"501","700",5.9553 ,3/10/2026,T,8309973376,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,PRICES AT T82 CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT 2400 EST.    ,,
No,TX,Fredericksburg,KT82,T82,"Fredericksburg FBO",,"701","99999",5.8553 ,3/10/2026,T,8309973376,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,PRICES AT T82 CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT 2400 EST.    ,,
No,TX,Amarillo,KTDW,TDW,"Tradewind Airport Corp.",,"1","200",6.2203 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Amarillo,KTDW,TDW,"Tradewind Airport Corp.",,"201","500",6.1203 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Amarillo,KTDW,TDW,"Tradewind Airport Corp.",,"501","1000",6.0703 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Amarillo,KTDW,TDW,"Tradewind Airport Corp.",,"1001","99999",6.0203 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,McKinney,KTKI,TKI,"McKinney Air Center",,"1","299",6.8878 ,3/10/2026,T,9725473425,www.FlyTKI.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,McKinney,KTKI,TKI,"McKinney Air Center",,"300","499",6.8378 ,3/10/2026,T,9725473425,www.FlyTKI.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,McKinney,KTKI,TKI,"McKinney Air Center",,"500","999",6.7878 ,3/10/2026,T,9725473425,www.FlyTKI.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,McKinney,KTKI,TKI,"McKinney Air Center",,"1000","99999",6.7378 ,3/10/2026,T,9725473425,www.FlyTKI.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Brookshire,KTME,TME,"Houston Executive Airport",,"1","99999",5.3783 ,3/3/2026,T,2819454530,www.houstonexecutiveairport.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Temple,KTPL,TPL,"Temple Executive Air Center",,"1","499",6.3664 ,3/10/2026,T,2542985355,flytemple.com/temple-executive-air-center-fbo/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,***PRICES AT KTPL CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***    Contract Fuel begins at 10 gallons.,,
No,TX,Temple,KTPL,TPL,"Temple Executive Air Center",,"500","999",6.2664 ,3/10/2026,T,2542985355,flytemple.com/temple-executive-air-center-fbo/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,***PRICES AT KTPL CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***    Contract Fuel begins at 10 gallons.,,
No,TX,Temple,KTPL,TPL,"Temple Executive Air Center",,"1000","99999",6.1664 ,3/10/2026,T,2542985355,flytemple.com/temple-executive-air-center-fbo/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,***PRICES AT KTPL CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***    Contract Fuel begins at 10 gallons.,,
No,TX,Terrell,KTRL,TRL,"Apex Aero Center",,"1","199",5.9370 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Terrell,KTRL,TRL,"Apex Aero Center",,"200","499",5.7870 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Terrell,KTRL,TRL,"Apex Aero Center",,"500","999",5.4870 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Terrell,KTRL,TRL,"Apex Aero Center",,"1000","1999",5.3870 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Terrell,KTRL,TRL,"Apex Aero Center",,"2000","99999",5.3370 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Weslaco,KTXW,TXW,"Mid Valley Airport",,"1","250",5.7657 ,3/10/2026,T,9569731854,www.weslacoairport.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Weslaco,KTXW,TXW,"Mid Valley Airport",,"251","500",5.5657 ,3/10/2026,T,9569731854,www.weslacoairport.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Weslaco,KTXW,TXW,"Mid Valley Airport",,"501","99999",5.3657 ,3/10/2026,T,9569731854,www.weslacoairport.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Tyler,KTYR,TYR,"Johnson Aviation",,"1","400",5.5277 ,3/10/2026,T,9035934323,flytyler.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Tyler,KTYR,TYR,"Johnson Aviation",,"401","99999",5.3777 ,3/10/2026,T,9035934323,flytyler.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Uvalde,KUVA,UVA,"Uvalde Flight Center",,"1","200",6.3052 ,3/10/2026,T,8304860332,www.uvaldeflightcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Uvalde,KUVA,UVA,"Uvalde Flight Center",,"201","500",6.1552 ,3/10/2026,T,8304860332,www.uvaldeflightcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Uvalde,KUVA,UVA,"Uvalde Flight Center",,"501","1000",5.9552 ,3/10/2026,T,8304860332,www.uvaldeflightcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Uvalde,KUVA,UVA,"Uvalde Flight Center",,"1001","99999",5.8052 ,3/10/2026,T,8304860332,www.uvaldeflightcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,TX,Victoria,KVCT,VCT,"Victoria Jet Center - VCT",,"1","250",6.4415 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Victoria,KVCT,VCT,"Victoria Jet Center - VCT",,"251","500",6.3915 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,TX,Victoria,KVCT,VCT,"Victoria Jet Center - VCT",,"501","99999",6.3415 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,UT,Heber City,KHCR,36U,"OK3 Air",,"1","99999",9.9986 ,3/10/2026,T,,www.ok3air.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Bryce,KBCE,BCE,"Bryce Canyon Airport",,"1","199",6.1694 ,3/10/2026,T,4358345452,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Bryce,KBCE,BCE,"Bryce Canyon Airport",,"200","99999",6.0694 ,3/10/2026,T,4358345452,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Blanding,KBDG,BDG,"Freedom Fuels Blanding Air Support",,"1","99999",7.2941 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,UT,Brigham City,KBMC,BMC,"Airmotive Service",,"1","200",6.8561 ,3/10/2026,T,4357235737,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Brigham City,KBMC,BMC,"Airmotive Service",,"201","500",6.6061 ,3/10/2026,T,4357235737,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Brigham City,KBMC,BMC,"Airmotive Service",,"501","1000",6.5061 ,3/10/2026,T,4357235737,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Brigham City,KBMC,BMC,"Airmotive Service",,"1001","99999",6.3561 ,3/10/2026,T,4357235737,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Woods Cross,KBTF,BTF,"Skypark Airport",,"1","99999",6.0832 ,3/10/2026,T,,www.skyparkutah.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Cedar City,KCDC,CDC,"Sphere One Aviation",,"1","499",6.9736 ,3/10/2026,T,4355864501,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Cedar City,KCDC,CDC,"Sphere One Aviation",,"500","999",6.8236 ,3/10/2026,T,4355864501,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Cedar City,KCDC,CDC,"Sphere One Aviation",,"1000","99999",6.6736 ,3/10/2026,T,4355864501,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Moab,KCNY,CNY,"Redtail Air",,"1","99999",9.1659 ,3/10/2026,T,4352594032,www.redtailfbo.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,UT,Wendover,KENV,ENV,"Tooele County - Wendover Airport",,"1","250",5.0648 ,3/10/2026,T,4356650172,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Wendover,KENV,ENV,"Tooele County - Wendover Airport",,"251","500",4.9148 ,3/10/2026,T,4356650172,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Wendover,KENV,ENV,"Tooele County - Wendover Airport",,"501","1000",4.8148 ,3/10/2026,T,4356650172,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Wendover,KENV,ENV,"Tooele County - Wendover Airport",,"1001","99999",4.7148 ,3/10/2026,T,4356650172,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Logan,KLGU,LGU,"Leading Edge Aviation - LGU",,"1","200",6.7728 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Logan,KLGU,LGU,"Leading Edge Aviation - LGU",,"201","500",6.6228 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Logan,KLGU,LGU,"Leading Edge Aviation - LGU",,"501","1000",6.5228 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Logan,KLGU,LGU,"Leading Edge Aviation - LGU",,"1001","99999",6.3728 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Ogden,KOGD,OGD,"Avflight Ogden",,"1","300",7.6703 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Ogden,KOGD,OGD,"Avflight Ogden",,"301","500",7.5203 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Ogden,KOGD,OGD,"Avflight Ogden",,"501","750",7.1703 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Ogden,KOGD,OGD,"Avflight Ogden",,"751","99999",6.5703 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Price,KPUC,PUC,"Utah State University",,"1","99999",6.7317 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,UT,Provo,KPVU,PVU,"Duncan Aviation - PVU",,"1","99999",6.0445 ,3/10/2026,T,8013425506,https://www.duncanaviation.aero/services/fbo/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,(Fly Louie Alliance),,
Yes,UT,Provo,KPVU,PVU,"Signature Aviation - PVU",,"1","300",5.8407 ,3/4/2026,F,8013563553,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,UT,Provo,KPVU,PVU,"Signature Aviation - PVU",,"301","1200",5.6707 ,3/4/2026,F,8013563553,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,UT,Provo,KPVU,PVU,"Signature Aviation - PVU",,"1201","5000",5.5707 ,3/4/2026,F,8013563553,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,UT,Provo,KPVU,PVU,"Signature Aviation - PVU",,"5001","10000",5.4707 ,3/4/2026,F,8013563553,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,UT,Provo,KPVU,PVU,"Signature Aviation - PVU",,"10001","99999",5.3707 ,3/4/2026,F,8013563553,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,UT,Richfield,KRIF,RIF,"Richfield City Airport",,"1","300",5.5732 ,3/10/2026,T,2082333979,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
