"ICAO","IATA","BASE_PRICE","USG_FROM","USG_TO","INTO PLANE FEE","SUPPLIER","EXCISE TAX","VAT","MOT_GAL","AIRPORT FEES","FLIGHT TYPE","TOTAL PRICE USD","EFFECTIVE DATE","EXPIRATION DATE","DISC","NOTES1"
"LOWK","KLU","10.0012","1","99999","","Magnum Fbo - Skytanking - Part 91","","","","","91","10.0012","3/10/2026","3/17/2026","D","Part 91 / Executive or Private. Valid: 3/10/2026 - 3/17/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations. Vendor small uplift 80 USD for uplift under 265 USG PRICE IS SUBJECT TO CHANGE AT ANY TIME. Hook up fee 150 USD.Tax Law in Austria requires all carriers to maintain a Single Permit at the time of the fueling to be exempt from MOT and VAT. Single Permit should be obtained by customer directly from Austrian Tax Authorities. The permit is issued by Austrian customs. Otherwise the fuel will be fully taxed (VAT and Mineral Oil tax)."
"LOWL","LNZ","6.0933","1","99999","","Magnum Fbo - Afs","","","","","135","6.0933","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations. Subject to change without prior notification. Vendor small uplift 80 USD for uplift under 265 USG Hook Up Fee 95 USD. Tax Law in Austria requires all carriers to maintain a Single Permit at the time of the fueling to be exempt from MOT and VAT. Single Permit should be obtained by customer directly from Austrian Tax Authorities. The permit is issued by Austrian customs. Otherwise the fuel will be fully taxed (VAT and Mineral Oil tax)."
"LOWL","LNZ","10.2474","1","99999","","Magnum Fbo - Afs - Part 91","","","","","91","10.2474","3/10/2026","3/17/2026","D","Part 91 / Executive or Private. Valid: 3/10/2026 - 3/17/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations. Subject to change without prior notification. Vendor small uplift 80 USD for uplift under 265 USG Hook Up Fee 95 USD. Tax Law in Austria requires all carriers to maintain a Single Permit at the time of the fueling to be exempt from MOT and VAT. Single Permit should be obtained by customer directly from Austrian Tax Authorities. The permit is issued by Austrian customs. Otherwise the fuel will be fully taxed (VAT and Mineral Oil tax)."
"LOWS","SZG","5.6062","1","99999","","Magnum Fbo - Fuel Gmbh","","","","","135","5.6062","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations. Subject to change without prior notification. Vendor small uplift 80 USD for uplift under 265 USG Hook up fee 160 USD. Tax Law in Austria requires all carriers to maintain a Single Permit at the time of the fueling to be exempt from MOT and VAT. Single Permit should be obtained by customer directly from Austrian Tax Authorities. The permit is issued by Austrian customs. Otherwise the fuel will be fully taxed (VAT and Mineral Oil tax)."
"LOWS","SZG","9.6599","1","99999","","Magnum Fbo - Fuel Gmbh - Part 91","","","","","91","9.6599","3/10/2026","3/17/2026","D","Part 91 / Executive or Private. Valid: 3/10/2026 - 3/17/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations. Subject to change without prior notification. Vendor small uplift 80 USD for uplift under 265 USG Hook up fee 160 USD. Tax Law in Austria requires all carriers to maintain a Single Permit at the time of the fueling to be exempt from MOT and VAT. Single Permit should be obtained by customer directly from Austrian Tax Authorities. The permit is issued by Austrian customs. Otherwise the fuel will be fully taxed (VAT and Mineral Oil tax)."
"LOWS","SZG","4.7368","1","99999","","Salzburg Fuelling GmbH ","","","","","135","4.7368","3/10/2026","3/16/2026","","Valid: 3/10/2026 - 3/16/2026  Price is EUR based using rate of .86011. Subject to change based on exchange rate fluctuations. Subject to change without prior notification. Vendor small uplift 50 USD for uplift under 265 USG 3h Prior notice required. Price is also valid at Magnum FBO. Hook up Fee 85 USD. Nozzle fee 50 USD. No Fuel fee 85 USD. Out of hours 335 USD. Defueling fee 280 USD/Uplift. Stamp duty of 3 USD/invoice. Tax Law in Austria requires all carriers to maintain a Single Permit at the time of the fueling to be exempt from MOT and VAT. Single Permit should be obtained by customer directly from Austrian Tax Authorities. The permit is issued by Austrian customs. Otherwise the fuel will be fully taxed (VAT and Mineral Oil tax)."
"LOWS","SZG","8.6113","1","99999","","Salzburg Fuelling GmbH  - Part 91","","","","","91","8.6113","3/10/2026","3/16/2026","","Part 91 / Executive or Private. Valid: 3/10/2026 - 3/16/2026  Price is EUR based using rate of .86011. Subject to change based on exchange rate fluctuations. Subject to change without prior notification. Vendor small uplift 50 USD for uplift under 265 USG 3h Prior notice required. Price is also valid at Magnum FBO. Hook up Fee 85 USD. Nozzle fee 50 USD. No Fuel fee 85 USD. Out of hours 335 USD. Defueling fee 280 USD/Uplift. Stamp duty of 3 USD/invoice. Tax Law in Austria requires all carriers to maintain a Single Permit at the time of the fueling to be exempt from MOT and VAT. Single Permit should be obtained by customer directly from Austrian Tax Authorities. The permit is issued by Austrian customs. Otherwise the fuel will be fully taxed (VAT and Mineral Oil tax)."
"LOWW","VIE","5.5074","1","99999","","Magnum Fbo - Vienna Aircraft Handling","","","","","135","5.5074","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations. Subject to change without prior notification. Vendor small uplift 85 USD for uplift under 265 USG Hook up fee 175 USD. Tax Law in Austria requires all carriers to maintain a Single Permit at the time of the fueling to be exempt from MOT and VAT. Single Permit should be obtained by customer directly from Austrian Tax Authorities. The permit is issued by Austrian customs. Otherwise the fuel will be fully taxed (VAT and Mineral Oil tax). Price is also valid at Jet Aviation FBO."
"LOWW","VIE","9.5407","1","99999","","Magnum Fbo - Vienna Aircraft Handling - Part 91","","","","","91","9.5407","3/10/2026","3/17/2026","D","Part 91 / Executive or Private. Valid: 3/10/2026 - 3/17/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations. Subject to change without prior notification. Vendor small uplift 85 USD for uplift under 265 USG Hook up fee 175 USD. Tax Law in Austria requires all carriers to maintain a Single Permit at the time of the fueling to be exempt from MOT and VAT. Single Permit should be obtained by customer directly from Austrian Tax Authorities. The permit is issued by Austrian customs. Otherwise the fuel will be fully taxed (VAT and Mineral Oil tax). Price is also valid at Jet Aviation FBO."
"LOWW","VIE","3.2005","1","99999","","Skytanking","","","","","135","3.2005","3/1/2026","3/31/2026","","Valid: 3/1/2026 - 3/31/2026 Subject to change based on exchange rate fluctuations. Subject to change without prior notification.  3h Prior notice required. Valid at all FBOs in LOWW. Hook-up fee 135 USD. Stamp duty 3 USD. Multi vehicle fee 135 USD/refuelling. Out of Hours 230 USD/Uplift. No fuel fee 105 USD. Defueling attendance fee 100 USD. Defueling fee 275 USD. Defueling throughput fee 23 EUR/Cm. Tax Law in Austria requires all carriers to maintain a Single Permit at the time of the fueling to be exempt from MOT and VAT. Single Permit should be obtained by customer directly from Austrian Tax Authorities. The permit is issued by Austrian customs. Otherwise the fuel will be fully taxed (VAT and Mineral Oil tax)."
"LOWW","VIE","6.7585","1","99999","","Skytanking - Part 91","","","","","91","6.7585","3/1/2026","3/31/2026","","Part 91 / Executive or Private. Valid: 3/1/2026 - 3/31/2026 Subject to change based on exchange rate fluctuations. Subject to change without prior notification.  3h Prior notice required. Valid at all FBOs in LOWW. Hook-up fee 135 USD. Stamp duty 3 USD. Multi vehicle fee 135 USD/refuelling. Out of Hours 230 USD/Uplift. No fuel fee 105 USD. Defueling attendance fee 100 USD. Defueling fee 275 USD. Defueling throughput fee 23 EUR/Cm. Tax Law in Austria requires all carriers to maintain a Single Permit at the time of the fueling to be exempt from MOT and VAT. Single Permit should be obtained by customer directly from Austrian Tax Authorities. The permit is issued by Austrian customs. Otherwise the fuel will be fully taxed (VAT and Mineral Oil tax)."
"LPAZ","SMA","3.6118","1","99999","","Petrogal/Repsol","","","","","135","3.6118","3/1/2026","3/31/2026","D","Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Hook up Fee 35 USD/Uplift. Overtime 150 USD/Uplift. 24 H prior notification required. Additional SAF Fee may be applied. Commercial price is valid for Military."
"LPAZ","SMA","5.7721","1","99999","","Petrogal/Repsol - Part 91","","","","","91","5.7721","3/1/2026","3/31/2026","D","Part 91 / Executive or Private. Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Hook up Fee 35 USD/Uplift. Overtime 150 USD/Uplift. 24 H prior notification required. Additional SAF Fee may be applied. Commercial price is valid for Military."
"LPBJ","BYJ","2.7322","1","99999","","Petrogal","","","","","135","2.7322","3/1/2026","3/31/2026","","Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  72 H prior notice required. Hook up Fee 33 USD. No show penalty 980 USD. Overtime fees: working days 155 USD/operation weekend and holidays station is closed - 980 USD/operation. Not valid at the military side of the airport. Additional SAF Fee may be applied."
"LPBJ","BYJ","6.1892","1","99999","","Petrogal - Part 91","","","","","91","6.1892","3/1/2026","3/31/2026","","Part 91 / Executive or Private. Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  72 H prior notice required. Hook up Fee 33 USD. No show penalty 980 USD. Overtime fees: working days 155 USD/operation weekend and holidays station is closed - 980 USD/operation. Not valid at the military side of the airport. Additional SAF Fee may be applied."
"LPCS","CAT","9.663","1","99999","","Air Bp","","","","","135","9.663","3/1/2026","3/31/2026","","Valid: 3/1/2026 - 3/31/2026 Subject to change based on exchange rate fluctuations. Subject to change without prior notification.  Stamp duty of 3 USD/invoice. Customs fee 26 USD/Uplift. Overtime fee 285 USD. Customs overtime fee (working hours 09:00 to 16:30) 50 USD/Uplift. No fuel fee 50 USD/occurrence. Additional SAF Fee may be applied. PI price is valid for Military."
"LPCS","CAT","12.5231","1","99999","","Air Bp - Part 91","","","","","91","12.5231","3/1/2026","3/31/2026","","Part 91 / Executive or Private. Valid: 3/1/2026 - 3/31/2026 Subject to change based on exchange rate fluctuations. Subject to change without prior notification.  Stamp duty of 3 USD/invoice. Customs fee 26 USD/Uplift. Overtime fee 285 USD. Customs overtime fee (working hours 09:00 to 16:30) 50 USD/Uplift. No fuel fee 50 USD/occurrence. Additional SAF Fee may be applied. PI price is valid for Military."
"LPFR","FAO","2.8933","1","99999","","Petrogal/Repsol","","","","","135","2.8933","3/1/2026","3/31/2026","D","Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Hook up Fee 35 USD/Uplift. Overtime 155 USD/Uplift. 24 H prior notification required. Commercial price is valid for Military."
"LPFR","FAO","6.3883","1","99999","","Petrogal/Repsol - Part 91","","","","","91","6.3883","3/1/2026","3/31/2026","D","Part 91 / Executive or Private. Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Hook up Fee 35 USD/Uplift. Overtime 155 USD/Uplift. 24 H prior notification required. Commercial price is valid for Military."
"LPHR","HOR","3.5761","1","99999","","Petrogal/Saaga","","","","","135","3.5761","3/1/2026","3/31/2026","","Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Hook up Fee 30 USD/Uplift. 24 H prior notification required. Overtime fee 145 USD. Additional SAF Fee may be applied."
"LPHR","HOR","5.7304","1","99999","","Petrogal/Saaga - Part 91","","","","","91","5.7304","3/1/2026","3/31/2026","","Part 91 / Executive or Private. Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Hook up Fee 30 USD/Uplift. 24 H prior notification required. Overtime fee 145 USD. Additional SAF Fee may be applied."
"LPLA","TER","3.3818","1","99999","","Petrogal","","","","","135","3.3818","3/1/2026","3/31/2026","D","Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Hook up Fee 30 USD/Uplift. Overtime 150 USD/Uplift. 24 H prior notification required. Additional SAF Fee may be applied. Private price is valid for Military."
"LPLA","TER","5.504","1","99999","","Petrogal - Part 91","","","","","91","5.504","3/1/2026","3/31/2026","D","Part 91 / Executive or Private. Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Hook up Fee 30 USD/Uplift. Overtime 150 USD/Uplift. 24 H prior notification required. Additional SAF Fee may be applied. Private price is valid for Military."
"LPMA","FNC","2.9706","1","99999","","Petrogal/Repsol","","","","","135","2.9706","3/1/2026","3/31/2026","D","Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Hook up Fee 35 USD/Uplift. 24 H prior notification required. Additional SAF Fee may be applied. Commercial price is valid for Military."
"LPMA","FNC","5.7675","1","99999","","Petrogal/Repsol - Part 91","","","","","91","5.7675","3/1/2026","3/31/2026","D","Part 91 / Executive or Private. Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Hook up Fee 35 USD/Uplift. 24 H prior notification required. Additional SAF Fee may be applied. Commercial price is valid for Military."
"LPPD","PDL","2.9956","1","99999","","Petrogal/Saaga","","","","","135","2.9956","3/1/2026","3/31/2026","D","Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Hook up Fee 30 USD/Uplift. Overtime 150 USD/Uplift. 24 H prior notification required. Additional SAF Fee may be applied. Commercial price is valid for Military."
"LPPD","PDL","5.0538","1","99999","","Petrogal/Saaga - Part 91","","","","","91","5.0538","3/1/2026","3/31/2026","D","Part 91 / Executive or Private. Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Hook up Fee 30 USD/Uplift. Overtime 150 USD/Uplift. 24 H prior notification required. Additional SAF Fee may be applied. Commercial price is valid for Military."
"LPPR","OPO","2.8621","1","99999","","Saba","","","","","135","2.8621","3/1/2026","3/31/2026","D","Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Overtime 155 USD/Uplift. 24 H prior notification required. Hook up Fee 35 USD/Uplift."
"LPPR","OPO","6.3497","1","99999","","Saba - Part 91","","","","","91","6.3497","3/1/2026","3/31/2026","D","Part 91 / Executive or Private. Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Overtime 155 USD/Uplift. 24 H prior notification required. Hook up Fee 35 USD/Uplift."
"LPPS","PXO","3.5376","1","99999","","Petrogal/Repsol","","","","","135","3.5376","3/1/2026","3/31/2026","","Valid: 3/1/2026 - 3/31/2026  Price is EUR based using rate of .8597. Subject to change based on exchange rate fluctuations.  Hook up Fee 35 USD/Uplift. Overtime 150 USD/Uplift. 24 H prior notification required. Additional SAF Fee may be applied. Commercial price is valid for Military."
