Auto.,STATE,CITY,ICAO,IATA,Fixed Base Operator,,FROM,TO,PRICE,EFF DATE,PREAUTH,FBO FAX,FBO WEBSITE,AGENT FOT,AVFUEL CONTACT INFO,AVFUEL CF PHONE,AVFUEL WEBSITE,PRODUCT,NOTES,SUB-ACCOUNT,TAIL NUMBER
No,WI,La Crosse,KLSE,LSE,"Colgan Air Services",,"1000","99999",6.2828 ,3/7/2026,T,6087838050,www.colgan-air.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,***PRICES AT KLSE CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***  For commercial rates call the Avfuel contract fuel sales office.,,
No,WI,Milwaukee,KMKE,MKE,"Avflight Milwaukee",,"1","99999",4.8151 ,3/3/2026,T,4144820526,https://www.avflight.com/Network/KMKE,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,(Fly Louie Alliance),,
No,WI,Milwaukee,KMKE,MKE,"Textron Service Center  MKE",,"1","99999",5.4427 ,3/3/2026,T,4147441700,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,Fuel is available only to service center customers. Confirm with the service center to ensure your aircraft is serviceable.,,
No,WI,Madison,KMSN,MSN,"Wisconsin Aviation - Madison",,"1","299",4.9490 ,3/3/2026,T,6082685037,www.wisconsinaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Madison,KMSN,MSN,"Wisconsin Aviation - Madison",,"300","599",4.8990 ,3/3/2026,T,6082685037,www.wisconsinaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Madison,KMSN,MSN,"Wisconsin Aviation - Madison",,"600","899",4.8490 ,3/3/2026,T,6082685037,www.wisconsinaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Madison,KMSN,MSN,"Wisconsin Aviation - Madison",,"900","1199",4.7990 ,3/3/2026,T,6082685037,www.wisconsinaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Madison,KMSN,MSN,"Wisconsin Aviation - Madison",,"1200","99999",4.7490 ,3/3/2026,T,6082685037,www.wisconsinaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Manitowoc,KMTW,MTW,"Manitowoc County Airport",,"1","250",5.2085 ,3/3/2026,T,,https://manitowoccountywi.gov/departments/airport/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WI,Manitowoc,KMTW,MTW,"Manitowoc County Airport",,"251","500",5.1085 ,3/3/2026,T,,https://manitowoccountywi.gov/departments/airport/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WI,Manitowoc,KMTW,MTW,"Manitowoc County Airport",,"501","99999",5.0085 ,3/3/2026,T,,https://manitowoccountywi.gov/departments/airport/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WI,Milwaukee,KMWC,MWC,"Spring City Aviation",,"1","100",5.0021 ,3/3/2026,T,,www.springcityaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Milwaukee,KMWC,MWC,"Spring City Aviation",,"101","300",4.9021 ,3/3/2026,T,,www.springcityaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Milwaukee,KMWC,MWC,"Spring City Aviation",,"301","500",4.8021 ,3/3/2026,T,,www.springcityaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Milwaukee,KMWC,MWC,"Spring City Aviation",,"501","99999",4.5021 ,3/3/2026,T,,www.springcityaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Waukesha,KUES,UES,"Atlantic Aviation - UES",,"1","200",5.8890 ,3/4/2026,T,2625491030,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Waukesha,KUES,UES,"Atlantic Aviation - UES",,"201","400",5.7490 ,3/4/2026,T,2625491030,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Waukesha,KUES,UES,"Atlantic Aviation - UES",,"401","600",5.6090 ,3/4/2026,T,2625491030,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Waukesha,KUES,UES,"Atlantic Aviation - UES",,"601","800",5.4790 ,3/4/2026,T,2625491030,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WI,Waukesha,KUES,UES,"Atlantic Aviation - UES",,"801","99999",5.3390 ,3/4/2026,T,2625491030,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,WV,Bridgeport,KCKB,CKB,"V1 Aviation CKB",,"1","500",6.0764 ,3/3/2026,F,3048486075,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,UPLIFTS BELOW 501 GALLONS WILL BE CHARGED AT RETAIL RATES AND MUST BE PAID DIRECTLY TO THE FBO.,,
Yes,WV,Bridgeport,KCKB,CKB,"V1 Aviation CKB",,"501","999",5.9764 ,3/3/2026,F,3048486075,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,UPLIFTS BELOW 501 GALLONS WILL BE CHARGED AT RETAIL RATES AND MUST BE PAID DIRECTLY TO THE FBO.,,
Yes,WV,Bridgeport,KCKB,CKB,"V1 Aviation CKB",,"1000","99999",5.8764 ,3/3/2026,F,3048486075,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,UPLIFTS BELOW 501 GALLONS WILL BE CHARGED AT RETAIL RATES AND MUST BE PAID DIRECTLY TO THE FBO.,,
No,WV,Charleston,KCRW,CRW,"Capital Jet Center - CRW",,"1","299",5.6954 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WV,Charleston,KCRW,CRW,"Capital Jet Center - CRW",,"300","99999",5.3854 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WV,Huntington,KHTS,HTS,"Huntington Jet Center",,"1","299",5.2835 ,3/3/2026,T,,www.tristateairport.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WV,Huntington,KHTS,HTS,"Huntington Jet Center",,"300","499",5.1335 ,3/3/2026,T,,www.tristateairport.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WV,Huntington,KHTS,HTS,"Huntington Jet Center",,"500","999",4.8835 ,3/3/2026,T,,www.tristateairport.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WV,Huntington,KHTS,HTS,"Huntington Jet Center",,"1000","1999",4.6335 ,3/3/2026,T,,www.tristateairport.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WV,Huntington,KHTS,HTS,"Huntington Jet Center",,"2000","99999",4.5335 ,3/3/2026,T,,www.tristateairport.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,WV,Lewisburg,KLWB,LWB,"Greenbrier Valley Airport",,"1","500",6.8956 ,3/3/2026,F,,http://www.gvairport.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,WV,Lewisburg,KLWB,LWB,"Greenbrier Valley Airport",,"501","999",6.7956 ,3/3/2026,F,,http://www.gvairport.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,WV,Lewisburg,KLWB,LWB,"Greenbrier Valley Airport",,"1000","99999",6.6956 ,3/3/2026,F,,http://www.gvairport.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WV,Morgantown,KMGW,MGW,"Morgantown Municipal Airport",,"1","300",5.2003 ,3/3/2026,T,3042917463,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WV,Morgantown,KMGW,MGW,"Morgantown Municipal Airport",,"301","750",5.1003 ,3/3/2026,T,3042917463,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WV,Morgantown,KMGW,MGW,"Morgantown Municipal Airport",,"751","99999",5.0003 ,3/3/2026,T,3042917463,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WV,Martinsburg,KMRB,MRB,"MRB Aviation",,"1","500",5.7454 ,3/3/2026,T,3042676350,flymrb.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WV,Martinsburg,KMRB,MRB,"MRB Aviation",,"501","1000",5.3954 ,3/3/2026,T,3042676350,flymrb.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WV,Martinsburg,KMRB,MRB,"MRB Aviation",,"1001","99999",4.9954 ,3/3/2026,T,3042676350,flymrb.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Afton,KAFO,AFO,"Eagle Jet Center",,"1","99999",6.0497 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WY,Marbleton,KBPI,BPI,"Big Piney/Marbleton Airport Board",,"1","150",5.6254 ,3/3/2026,T,3072764012,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Marbleton,KBPI,BPI,"Big Piney/Marbleton Airport Board",,"151","299",5.3754 ,3/3/2026,T,3072764012,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Marbleton,KBPI,BPI,"Big Piney/Marbleton Airport Board",,"300","99999",5.1754 ,3/3/2026,T,3072764012,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Cody,KCOD,COD,"Ascension FBO - COD fka Choice",,"1","500",6.1391 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Cody,KCOD,COD,"Ascension FBO - COD fka Choice",,"501","1000",5.5391 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Cody,KCOD,COD,"Ascension FBO - COD fka Choice",,"1001","99999",5.3891 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Cody,KCOD,COD,"Beacon Air Group Cody",,"1","500",4.9927 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Cody,KCOD,COD,"Beacon Air Group Cody",,"501","1500",4.8927 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Cody,KCOD,COD,"Beacon Air Group Cody",,"1501","99999",4.7927 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Casper,KCPR,CPR,"Aero Center Casper",,"1","301",7.0824 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Casper,KCPR,CPR,"Aero Center Casper",,"302","601",6.9824 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Casper,KCPR,CPR,"Aero Center Casper",,"602","1001",6.7824 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Casper,KCPR,CPR,"Aero Center Casper",,"1002","99999",6.3824 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Casper,KCPR,CPR,"Atlantic Aviation - CPR",,"1","100",7.9467 ,3/3/2026,T,3074724124,www.atlanticaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Casper,KCPR,CPR,"Atlantic Aviation - CPR",,"101","200",7.8267 ,3/3/2026,T,3074724124,www.atlanticaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Casper,KCPR,CPR,"Atlantic Aviation - CPR",,"201","300",7.7167 ,3/3/2026,T,3074724124,www.atlanticaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Casper,KCPR,CPR,"Atlantic Aviation - CPR",,"301","400",7.5967 ,3/3/2026,T,3074724124,www.atlanticaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Casper,KCPR,CPR,"Atlantic Aviation - CPR",,"401","500",7.4867 ,3/3/2026,T,3074724124,www.atlanticaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Casper,KCPR,CPR,"Atlantic Aviation - CPR",,"501","99999",7.3667 ,3/3/2026,T,3074724124,www.atlanticaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Cheyenne,KCYS,CYS,"Legend AeroServe",,"1","299",5.2363 ,3/3/2026,T,3075142230,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WY,Cheyenne,KCYS,CYS,"Legend AeroServe",,"300","499",5.1363 ,3/3/2026,T,3075142230,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WY,Cheyenne,KCYS,CYS,"Legend AeroServe",,"500","99999",5.0363 ,3/3/2026,T,3075142230,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WY,Evanston,KEVW,EVW,"Evanston Aviation",,"1","500",4.7672 ,3/3/2026,T,3077892378,www.evanstonaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Evanston,KEVW,EVW,"Evanston Aviation",,"501","1000",4.7172 ,3/3/2026,T,3077892378,www.evanstonaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Evanston,KEVW,EVW,"Evanston Aviation",,"1001","99999",4.6172 ,3/3/2026,T,3077892378,www.evanstonaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Gillette,KGCC,GCC,"Thunder Basin Aviation",,"1","250",5.1551 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Gillette,KGCC,GCC,"Thunder Basin Aviation",,"251","500",4.9051 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Gillette,KGCC,GCC,"Thunder Basin Aviation",,"501","99999",4.7051 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Jackson,KJAC,JAC,"Jackson Hole Flight Services",,"1","99999",9.0597 ,3/3/2026,T,3077344671,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Laramie,KLAR,LAR,"Cowboy Aviation",,"1","300",5.8218 ,3/3/2026,T,3077423303,https://www.flylaramie.com/cowboy-aviation,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,A SPECIFIC INTO WING APPLIES TO CHARTER AND DIVERSION FLIGHTS. PLEASE CONTACT THE FBO FOR DETAILS.,,
No,WY,Laramie,KLAR,LAR,"Cowboy Aviation",,"301","600",5.7218 ,3/3/2026,T,3077423303,https://www.flylaramie.com/cowboy-aviation,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,A SPECIFIC INTO WING APPLIES TO CHARTER AND DIVERSION FLIGHTS. PLEASE CONTACT THE FBO FOR DETAILS.,,
No,WY,Laramie,KLAR,LAR,"Cowboy Aviation",,"601","1000",5.5218 ,3/3/2026,T,3077423303,https://www.flylaramie.com/cowboy-aviation,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,A SPECIFIC INTO WING APPLIES TO CHARTER AND DIVERSION FLIGHTS. PLEASE CONTACT THE FBO FOR DETAILS.,,
No,WY,Laramie,KLAR,LAR,"Cowboy Aviation",,"1001","1500",5.2218 ,3/3/2026,T,3077423303,https://www.flylaramie.com/cowboy-aviation,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,A SPECIFIC INTO WING APPLIES TO CHARTER AND DIVERSION FLIGHTS. PLEASE CONTACT THE FBO FOR DETAILS.,,
No,WY,Laramie,KLAR,LAR,"Cowboy Aviation",,"1501","99999",5.0218 ,3/3/2026,T,3077423303,https://www.flylaramie.com/cowboy-aviation,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,A SPECIFIC INTO WING APPLIES TO CHARTER AND DIVERSION FLIGHTS. PLEASE CONTACT THE FBO FOR DETAILS.,,
No,WY,Pinedale,KPNA,PNA,"TOP Flight",,"1","600",5.7237 ,3/3/2026,T,,https://www.topflightpna.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Pinedale,KPNA,PNA,"TOP Flight",,"601","99999",5.4237 ,3/3/2026,T,,https://www.topflightpna.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,WY,Rock Springs,KRKS,RKS,"Sweetwater Aviation",,"1","99999",4.0814 ,3/3/2026,T,3073526885,http://rockspringsairport.com/sweetwater-aviation/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WY,Saratoga,KSAA,SAA,"Saratoga Jet Center",,"1","500",5.7964 ,3/3/2026,T,,Www.saratogajetcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WY,Saratoga,KSAA,SAA,"Saratoga Jet Center",,"501","2000",5.7464 ,3/3/2026,T,,Www.saratogajetcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WY,Saratoga,KSAA,SAA,"Saratoga Jet Center",,"2001","99999",5.6964 ,3/3/2026,T,,Www.saratogajetcenter.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WY,Torrington,KTOR,TOR,"Torrington Municipal Airport",,"1","99999",4.6959 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WY,Worland,KWRL,WRL,"Hellyer Aviation",,"1","250",5.3896 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WY,Worland,KWRL,WRL,"Hellyer Aviation",,"251","500",5.1396 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,WY,Worland,KWRL,WRL,"Hellyer Aviation",,"501","99999",4.9396 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,YC,Mérida,MMMD,MID,"ASA - MID (Truck)",,"1","99999",2.8057 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,- Arrangements must be made between Mon - 08:00 and Fri – 17:00 EST  24 hour notice required  - Auths will not be issued on weekends  afterhours or  Mexican Holidays  - Operator must also submit a copy of the aircraft's Airworthiness Certificate to contractfuel@avfuel.com to be sent with the authorization.  - Prices are exclusive of all duties  taxes and fees unless otherwise specified.  - This location requires additional confirmation from ASA  which will be sent in a separate email from Avfuel,,
Yes,YT,Whitehorse,CYXY,YXY,"Air North - YXY",,"1","99999",4.7616 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Due to the dynamic nature of the exemptions granted to many operators  the prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
No,ZZ,Providenciales,MBPV,PLS,"Atlantic Aviation - PLS",,"1","200",5.9930 ,3/5/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,The total price listed for this location includes Fuel Cost and Into Plane Fees only – All other duties  taxes and fees are excluded.    Price is subject to change at any time,,
No,ZZ,Providenciales,MBPV,PLS,"Atlantic Aviation - PLS",,"201","400",5.9330 ,3/5/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,The total price listed for this location includes Fuel Cost and Into Plane Fees only – All other duties  taxes and fees are excluded.    Price is subject to change at any time,,
No,ZZ,Providenciales,MBPV,PLS,"Atlantic Aviation - PLS",,"401","600",5.8830 ,3/5/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,The total price listed for this location includes Fuel Cost and Into Plane Fees only – All other duties  taxes and fees are excluded.    Price is subject to change at any time,,
No,ZZ,Providenciales,MBPV,PLS,"Atlantic Aviation - PLS",,"601","800",5.8230 ,3/5/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,The total price listed for this location includes Fuel Cost and Into Plane Fees only – All other duties  taxes and fees are excluded.    Price is subject to change at any time,,
No,ZZ,Providenciales,MBPV,PLS,"Atlantic Aviation - PLS",,"801","99999",5.7730 ,3/5/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,The total price listed for this location includes Fuel Cost and Into Plane Fees only – All other duties  taxes and fees are excluded.    Price is subject to change at any time,,
Yes,ZZ,Co. Waterford,EIWF,WAT,"Waterford Airport - WAT",,"1","99999",6.1648 ,3/7/2026,F,+353 51 875 623,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,The Total Price listed for this location includes Fuel Cost and Into Plane Fees only – All other duties  taxes and fees are excluded.,,
No,ZZ,Zurich,LSZH,ZRH,"Q8 / Jet Aviation - ZRH (South)",,"1","99999",3.6459 ,3/1/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,In order to receive Excise Duty exemption an aircraft must be registered to a country that holds a reciprocal right agreement with Switzerland.    Prices are exclusive of all duties  taxes and fees unless otherwise specified.    GAT terminal / Jet Aviation South and hardstands.     There will be a SAF Fee applied for this location.,,
