ICAO,FBO,TIER,PRICE,NAME,
SKCV,ICARO (FUEL ONLY),1,4.49270,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKCZ,ENERGIZAR (FUEL ONLY),1,5.95900,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. UPLIFTS GREATER THAN 1000 USG REQUIRE 24 HOUR NOTICE TO CONFIRM AVAILABILITY.24 HOUR NOTICE FOR FUEL ORDERS IS REQUIRED.   THIS PRICE DOES NOT APPLY TO LOCATIONS OUTSIDE OF THE AIRPORT SUCH AS MILITARY BASES AND/OR AVIATION SCHOOLS. I YOU NEED IT PLEASE ASK TO @AEG FUELS DISPATCH FOR MORE INFORMATION ABOUT IT.,
SKEJ,Terpel ITP,1,5.22700,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. SCHEDULE WORKING CALL IN HOURS 07:00-19:00. PRICE SUBJET TO CHANGE AT ANYTIME.,
SKFL,ICARO 17 LTDA (FUEL ONLY),1,4.10130,,
SKGI,GLOBE AIR FUEL,1,6.70478,,
SKGY,ENERGIZAR (FUEL ONLY),1,4.23710,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. UPLIFTS GREATER THAN 1000 USG REQUIRE 24 HOUR NOTICE TO CONFIRM AVAILABILITY.24 HOUR NOTICE FOR FUEL ORDERS IS REQUIRED.   THIS PRICE DOES NOT APPLY TO LOCATIONS OUTSIDE OF THE AIRPORT SUCH AS MILITARY BASES AND/OR AVIATION SCHOOLS. I YOU NEED IT PLEASE ASK TO @AEG FUELS DISPATCH FOR MORE INFORMATION ABOUT IT.,
SKIB,ENERGIZAR (FUEL ONLY),1,5.60500,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. UPLIFTS GREATER THAN 1000 USG REQUIRE 24 HOUR NOTICE TO CONFIRM AVAILABILITY.24 HOUR NOTICE FOR FUEL ORDERS IS REQUIRED.   THIS PRICE DOES NOT APPLY TO LOCATIONS OUTSIDE OF THE AIRPORT SUCH AS MILITARY BASES AND/OR AVIATION SCHOOLS. I YOU NEED IT PLEASE ASK TO @AEG FUELS DISPATCH FOR MORE INFORMATION ABOUT IT.,
SKIP,ICARO 17 LTDA (FUEL ONLY),1,4.88528,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKLC,TERPEL,1,5.07590,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. SCHEDULE WORKING CALL IN HOURS 05:45-21:00. SATURDAY: 05:45-20:00 SUNDAY: 05:45-18:00. AFTER HOURS FEE 60.000 COP (TAXES INCLUDED) FOR EACH SUPPLY OPERATION AND FOR EACH ADDITIONAL HOUR BEYOND THE AIRPORT'S OPENING OR CLOSING TIME.  PRICE SUBJET TO CHANGE AT ANYTIME.,
SKLT,TERPEL (FUEL ONLY),1,4.76060,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. SCHEDULE WORKING CALL IN HOURS 07:00-19:00. PRICE SUBJET TO CHANGE AT ANYTIME.CANNOT ACCESS TO MILITARY RAMP. FUELINGS MUST BE IN COMMERCIAL RAMP.,
SKMR,TERPEL AVIATION,1,4.40740,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. SCHEDULE WORKING CALL IN HOURS 06:00-18:00. PRICE SUBJET TO CHANGE AT ANYTIME.,
SKMZ,ENERGIZAR (FUEL ONLY),1,6.33800,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. UPLIFTS GREATER THAN 1000 USG REQUIRE 24 HOUR NOTICE TO CONFIRM AVAILABILITY.24 HOUR NOTICE FOR FUEL ORDERS IS REQUIRED.   THIS PRICE DOES NOT APPLY TO LOCATIONS OUTSIDE OF THE AIRPORT SUCH AS MILITARY BASES AND/OR AVIATION SCHOOLS. I YOU NEED IT PLEASE ASK TO @AEG FUELS DISPATCH FOR MORE INFORMATION ABOUT IT.,
SKNV,ICARO (FUEL ONLY),1,4.58130,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKPC,ICARO (FUEL ONLY),1,5.18560,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKPP,ENERGIZAR (FUEL ONLY),1,6.28400,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. UPLIFTS GREATER THAN 1000 USG REQUIRE 24 HOUR NOTICE TO CONFIRM AVAILABILITY.24 HOUR NOTICE FOR FUEL ORDERS IS REQUIRED.   THIS PRICE DOES NOT APPLY TO LOCATIONS OUTSIDE OF THE AIRPORT SUCH AS MILITARY BASES AND/OR AVIATION SCHOOLS. I YOU NEED IT PLEASE ASK TO @AEG FUELS DISPATCH FOR MORE INFORMATION ABOUT IT.,
SKPS,ICARO 17 LTDA (FUEL ONLY),1,4.62841,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKRH,TERPEL (FUEL ONLY),1,4.46360,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. SCHEDULE WORKING CALL IN HOURS 06:00-18:00. AFTER HOURS FEE 60.000 COP (TAXES INCLUDED) FOR EACH SUPPLY OPERATION AND FOR EACH ADDITIONAL HOUR BEYOND THE AIRPORT'S OPENING OR CLOSING TIME.  PRICE SUBJET TO CHANGE AT ANYTIME.,
SKSP,CHEVRON FUEL (FUEL ONLY),1,4.16293,IMPORTED FUEL IS SUBJECT TO HIGHER PRICING IF NEEDED FOR UPLIFT,
SKUC,TERPEL (FUEL ONLY),1,4.31560,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. PRICE SUBJET TO CHANGE AT ANYTIME.  SCHEDULE WORKING CALL IN HOURS 06:00-21:00. AFTER HOURS FEE 60.000 COP (TAXES INCLUDED) FOR EACH SUPPLY OPERATION AND FOR EACH ADDITIONAL HOUR BEYOND THE AIRPORT'S OPENING OR CLOSING TIME.,
SKUI,ENERGIZAR (FUEL ONLY),1,6.47000,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. UPLIFTS GREATER THAN 1000 USG REQUIRE 24 HOUR NOTICE TO CONFIRM AVAILABILITY.24 HOUR NOTICE FOR FUEL ORDERS IS REQUIRED.   THIS PRICE DOES NOT APPLY TO LOCATIONS OUTSIDE OF THE AIRPORT SUCH AS MILITARY BASES AND/OR AVIATION SCHOOLS. I YOU NEED IT PLEASE ASK TO @AEG FUELS DISPATCH FOR MORE INFORMATION ABOUT IT.,
SKVP,TERPEL (FUEL ONLY),1,4.59150,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. SCHEDULE WORKING CALL IN HOURS 06:00-23:00. AFTER HOURS FEE 60.000 COP (TAXES INCLUDED) FOR EACH SUPPLY OPERATION AND FOR EACH ADDITIONAL HOUR BEYOND THE AIRPORT'S OPENING OR CLOSING TIME.,
SKVV,TERPEL (FUEL ONLY),1,4.25500,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. PRICE SUBJET TO CHANGE AT ANYTIME.  SCHEDULE WORKING CALL IN HOURS 06:00-20:00. AFTER HOURS FEE 60.000 COP (TAXES INCLUDED) FOR EACH SUPPLY OPERATION AND FOR EACH ADDITIONAL HOUR BEYOND THE AIRPORT'S OPENING OR CLOSING TIME.,
SKYP,ICARO 17 LTDA (FUEL ONLY),1,3.79130,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SLAL,YPFB AVIACION (FUEL ONLY),1,6.34657,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.WORKING HOURS 7AM-7PM  AFTER HOURS FEE APPLIES. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SLCB,YPFB (FUEL ONLY),1,6.34657,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 24/7 OPERATIONS. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SLCO,YPFB (FUEL ONLY),1,6.34657,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. AFTER HOURS FEE APPLIES. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SLET,YPFB (FUEL ONLY),1,6.34657,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. AFTER HOURS FEE APPLIES. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SLGM,YPFB (FUEL ONLY),1,6.34657,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. AFTER HOURS FEE APPLIES. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SLLP,YPFB (FUEL ONLY),1,6.34657,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 24/7 OPERATIONS. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SLOR,YPFB AVIATION (FUEL ONLY),1,6.34657,48HR NOTICE REQUIRED. PRICING INCLUSIVE OF ALL TEXAS AND FEES KNOWN TO APPLY. AFTER HOURS FEE APPLIES. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SLPO,YPFB AVIATION (FUEL ONLY),1,6.34657,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. AFTER HOURS FEE APPLIES. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SLPS,YPFB (FUEL ONLY),1,6.34657,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. AFTER HOURS FEE APPLIES. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SLRI,YPFB (FUEL ONLY),1,6.34657,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. AFTER HOURS FEE APPLIES. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SLSU,YPFB AVIATION (FUEL ONLY),1,6.34657,48HR NOTICE REQUIRED. PRICING INCLUSIVE OF ALL TEXAS AND FEES KNOWN TO APPLY. AFTER HOURS FEE APPLIES. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SLTJ,YPFB (FUEL ONLY),1,6.34657,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. AFTER HOURS FEE APPLIES. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SLTR,YPFB (FUEL ONLY),1,6.34657,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. AFTER HOURS FEE APPLIES. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SLVR,YPFB (FUEL ONLY),1,6.34657,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 24/7 OPERATIONS. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SLYA,YPFB (FUEL ONLY),1,6.34657,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. AFTER HOURS FEE APPLIES. FLIGHT PLAN WILL BE REQUIRED AT THE AIRPORT FOR FUEL SERVICES.  PRICES ARE SUBJECT TO CHANGE AT ANY TIME.,
SMJP,SOL PETROLEUM (FUEL ONLY),1,3.87450,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. $100/HR OVERTIME FEE WHEN APPLICABLE. OVERTIME IS APPLICABLE FROM (11:01 PM - 05:59AM),
SMZO,AIRPORT AUTHORITY VIA GOW2,1,4.95430,24 HOUR ADVANCE NOTICE REQUIRED. DUTY PAID PRICE / ALL TAXES AND FEES INCLUDED.,
SOCA,RUBIS (FUEL ONLY),1,4.17687,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL FLIGHT.,
SPCL,HERCO COMBUSTIBLES,1,4.75032,PRICE INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 48 HOUR NOTICE REQUIRED. UPLIFTS GREATER THAN 1000 USG MUST BE CONFIRMED BY DISPATCH. OUT OF HOURS FUELINGS REQUIRE AIRPORT MANAGER APPROVAL.  LOCAL TIME 06:00 TO 22:00,
SPHI,ICARO (FUEL ONLY),1,4.98785,MONDAY-FRIDAY 6 AM-8 PM SATURDAY-SUNDAY 6AM-7PM  48 HOURS? NOTICE HANDLER POC AND FULL FLIGHT ROUTING ARE REQUIRED TO CONFIRM THE FUEL ORDER. AEG MUST BE ADVISED OF ANY CHANGE IN DESTINATION IMMEDIATELY. ALL FLIGHTS MUST BE DECLARED TO PERUVIAN CUSTOMS BY THE ASSIGNED GROUND HANDLER BEFORE DEPARTURE OR DOMESTIC TAXES WILL APPLY. THE EXONERATION OF VAT ONLY APPLIES TO INTERNATIONAL FLIGHTS THAT FOLLOW EXPORTATION PROCESS.,
SPHO,HERCO COMBUSTIBLES S.A - EXEMPT,1,4.70312,PRICE INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 48 HOUR NOTICE REQUIRED. UPLIFTS GREATER THAN 1000 USG MUST BE CONFIRMED BY DISPATCH. OUT OF HOURS FUELINGS REQUIRE AIRPORT MANAGER APPROVAL.  LOCAL TIME 08:00 TO 17:00,
SPJC,EXOLUM (FUEL ONLY),1,3.61345,,
SPQT,PETROPERU (FUEL ONLY),1,5.89240,ALL REQUESTS MUST BE SUBMITTED NO LATER THAN 1600EST FRIDAY FOR WEEKEND UPLIFTS.,
SPQU,HERCO COMBUSTIBLES (FUEL ONLY),1,4.67362,IT IS A RESTRICTED AIRPORT THAT HAS SPECIAL LOCAL LOGISTIC CONDITIONS FREIGHT FEES WILL BE APPLIED.  IF YOU NEED TO COORDINATE A FUEL UPLIFT FOR THIS LOCATION IT MUST BE PROCESSED AT LEAST 7 WORKING DAYS IN ADVANCE  THE REQUESTED FUEL VOLUME IN THE ORDER IS WHAT THE SUPPLIER LOCALLY WILL BILL FOR THIS SERVICE. IF THE CUSTOMER CANCELS THE FLIGHT OR TAKES LESS FUEL WE WILL BILL THE VOLUME IN THE FUEL ORDER TO THE CUSTOMER. IT FUEL SERVICES ARE CONFIRMED FREIGHT FEES WILL BE CALCULATED PER EACH OPERATION REQUIRED.  LOCAL TIME 06:00 TO 22:00,
SPRU,ICARO (FUEL ONLY),1,4.98785,MONDAY-FRIDAY 6 AM-8 PM SATURDAY-SUNDAY 6AM-7PM  48 HOURS? NOTICE HANDLER POC AND FULL FLIGHT ROUTING ARE REQUIRED TO CONFIRM THE FUEL ORDER. AEG MUST BE ADVISED OF ANY CHANGE IN DESTINATION IMMEDIATELY. ALL FLIGHTS MUST BE DECLARED TO PERUVIAN CUSTOMS BY THE ASSIGNED GROUND HANDLER BEFORE DEPARTURE OR DOMESTIC TAXES WILL APPLY. THE EXONERATION OF VAT ONLY APPLIES TO INTERNATIONAL FLIGHTS THAT FOLLOW EXPORTATION PROCESS.,
SPSO,ICARO17 (FUEL ONLY),1,4.70005,PRICING INCLUSIVE OF ALL TAXES AND FEES.,
SPST,ICARO (FUEL ONLY),1,5.10326,,
SPTU,HERCO COMBUSTIBLES (FUEL ONLY),1,5.45832,PRICE INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 48 HOUR NOTICE REQUIRED. UPLIFTS GREATER THAN 1000 USG MUST BE CONFIRMED BY DISPATCH. OUT OF HOURS FUELINGS REQUIRE AIRPORT MANAGER APPROVAL.  LOCAL TIME 08:00 TO 17:00,
SPTU,HERCO COMBUSTIBLES (FUEL ONLY),1000,5.16332,PRICE INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 48 HOUR NOTICE REQUIRED. UPLIFTS GREATER THAN 1000 USG MUST BE CONFIRMED BY DISPATCH. OUT OF HOURS FUELINGS REQUIRE AIRPORT MANAGER APPROVAL.  LOCAL TIME 08:00 TO 17:00,
SPZO,PETROPERU (FUEL ONLY),1,4.75854,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. ALL REQUESTS MUST BE SUBMITTED NO LATER THAN 1600EST FRIDAY FOR WEEKEND UPLIFTS.,
SUCM,AEROPUERTOS URUGUAY,1,4.75966,,
SULS,SINATUS,1,4.26755,PRICE SUBJECT TO CHANGE AT ANY TIME.,
SUSO,AEROPUERTOS URUGUAY - SINATUS,1,4.15399,,
SWCA,PIONEIRO COMBUSTIVELS,1,10.86739,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SYCJ,RUBIS (FUEL ONLY),1,6.29196,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. $150 CALLOUT FEE $50/HR OVERTIME FEE. PRICE IS SUBJECT TO CHANGE AT ANYTIME. Charter programs and regular flights can be eligible for additional discounts please contact your Sales Rep for further information,
SYCJ,RUBIS (FUEL ONLY),3000,5.04196,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. $150 CALLOUT FEE $50/HR OVERTIME FEE. PRICE IS SUBJECT TO CHANGE AT ANYTIME. Charter programs and regular flights can be eligible for additional discounts please contact your Sales Rep for further information,
SYEC,CAMS,1,6.99095,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY AND IS SUBJECT TO CHANGE AT ANY TIME. RUBIS CAN REFUEL ON Cams Aviation Maintenance Service RAMP.,
TAPA,SIGNATURE AVIATION,1,8.70300,,
TBPB,IAM JET CENTRE,1,3.44500,,
TBPB,M JET FBO,1,3.46000,,
TBPB,PRIVATE AIRCRAFT SERVICES INC.,1,3.68590,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. PRICING SUBJECT TO CHANGE AT ANY TIME.,
TBPB,SOL PETROLEUM (FUEL ONLY),1,3.45590,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY AND IS SUBJECT TO CHANGE AT ANY TIME. $100/HR OVERTIME FEE WHEN APPLICABLE,
TDPD,IAM JET CENTRES (SUPERVISING AGENT),1,7.48000,,
TFFF,AIR TOTAL (FUEL ONLY),1,3.81795,JV FEES (ITP): 5.9280 EUR/HL AIRPORT FEE (APT): 0.38 EUR/HL FEES ATI (OTH): 0.462 null/uplift   FRAIS G?N?RAUX (OTH): 0.275 null/uplift,
TFFF,IAM JET CENTRES (SUPERVISING AGENT),1,4.12100,,
TFFF,RUBIS (FUEL ONLY),1,3.81427,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY,
TFFR,RUBIS,1,3.87285,LOCAL AND PRIVATE FLIGHTS INCUR ADDITIONAL LOCAL TAX.,
TGPY,IAM JET CENTRE GRENADA,1,6.49100,,
TIST,EXECUJET FLIGHT SERVICES,1,5.36000,,
TIST,ST THOMAS JET CENTER (SIGNATURE AVIATION),1,6.12000,,
TIST,STANDARD AVIATION,1,5.36000,,
TISX,BOHLKE INTERNATIONAL AIRWAYS,1,6.98690,Fuel prices change every Monday at TISX.  For an updated price please call Avfuel Contract Fuel (800-466-2778) or visit www.avfuel.com  The Total Price listed for this location includes Fuel Cost Into Plane Fee Gross Receipt Tax and Flow Fee.,
TISX,BOHLKE INTERNATIONAL AIRWAYS,251,6.88190,Fuel prices change every Monday at TISX.  For an updated price please call Avfuel Contract Fuel (800-466-2778) or visit www.avfuel.com  The Total Price listed for this location includes Fuel Cost Into Plane Fee Gross Receipt Tax and Flow Fee.,
TISX,BOHLKE INTERNATIONAL AIRWAYS,501,6.77690,Fuel prices change every Monday at TISX.  For an updated price please call Avfuel Contract Fuel (800-466-2778) or visit www.avfuel.com  The Total Price listed for this location includes Fuel Cost Into Plane Fee Gross Receipt Tax and Flow Fee.,
TISX,BOHLKE INTERNATIONAL AIRWAYS,750,6.67190,Fuel prices change every Monday at TISX.  For an updated price please call Avfuel Contract Fuel (800-466-2778) or visit www.avfuel.com  The Total Price listed for this location includes Fuel Cost Into Plane Fee Gross Receipt Tax and Flow Fee.,
TISX,BOHLKE INTERNATIONAL AIRWAYS,1000,6.35690,Fuel prices change every Monday at TISX.  For an updated price please call Avfuel Contract Fuel (800-466-2778) or visit www.avfuel.com  The Total Price listed for this location includes Fuel Cost Into Plane Fee Gross Receipt Tax and Flow Fee.,
TJBQ,COPECA JET CENTER,1,4.16428,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. FUELINGS FOR FLIGHTS TO THE U.S. AFTER 1630L INCUR AFTER HOURS FEE. CUSTOMS FOR ARRIVALS CLOSES AT 2100L. PRICING SUBJECT TO CHANGE AT ANY TIME.Available to supply in all airport including WASCO ramp.,
TJBQ,WESTERN AVIATION SERVICE CORP. JET CENTER,1,4.00655,1) Minimum Notice Required: For FBO services At least 12 hours for international arrivals and 4 hours for domestic arrivals // For Fuel only 3 HR. 2) Ramps serviced: All Ramps. 3) Additional Information: Also Know as Western Aviation. for more information please contact your local fuel logistics team on fuel24@wfscorp.com,
TJIG,MODERN AVIATION,1,6.82828,,
TJPS,SOUTH PUERTO RICO AERO SERVICE,1,5.39355,1) Minimum notice required: 6 hours prior notice is required 2) Ramps serviced : All ramps 3) Additional Information: None Required for more information please contact your local fuel logistics team on fuel24@wfscorp.com,
TJRV,MODERN AVIATION,1,6.13518,,
TJRV,TRADEWINDS FLIGHT CENTER,1,5.61000,,
TJSJ,AIRPORT AVIATION SERVICES,1,5.72550,,
TJSJ,JET AVIATION SAN JUAN,1,5.07800,1) Minimum Notice Required: 12 hours prior notice 2) Ramps serviced: FBO?s ramp only 3) Additional Information: None Required for more information please contact your local fuel logistics team on fuel24@wfscorp.com,
TKPK,IAM JET CENTRES (SUPERVISING AGENT),1,4.61000,,
TKPK,KAYANJET FBO SERVICES LTD,1,5.18000,,
TKPK,SIGNATURE AVIATION (SUPERVISING AGENT),1,6.55000,,
TKPN,SIGNATURE AVIATION,1,9.31000,,
TLPC,IAM JET CENTRE,1,6.08400,,
TLPC,RUBIS (FUEL ONLY),1,5.93310,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. $50/HR OVERTIME CHARGE WHEN APPLICABLE (2100 - 0530) AND $200 CALL OUT FEE. PRICE IS SUBJECT TO CHANGE AT ANYTIME.,
TLPL,IAM JET CENTRE (SIGNATURE AVIATION),1,3.96000,,
TLPL,SOL AVIATION,1,3.96370,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY AND IS SUBJECT TO CHANGE AT ANY TIME. $100/HR OVERTIME FEE WHEN APPLICABLE. SHARED RAMP- CAN FUEL ON SIGNATURE RAMP,
TNCA,FUELS MARKETING & SUPPLY ARUBA (FMSA) (FUEL ONLY),1,5.06717,PRICE IS SUBJECT TO CHANGE AT ANY TIME.,
TNCB,CUROIL BONAIRE (FUEL ONLY),1,3.51467,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.  OVERTIME FEE OF $540/ FUEL OPERATION. PRICING APPLIES TO BOTH DOMESTIC AND INTERNATIONAL FLIGHTS,
TNCC,CUROIL NV (FUEL ONLY),1,4.66066,GENERAL AVIATION. ALL UPLIFTS ON THIS RAMP INCUR GA PRICING. PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. ANDLING BY CURACAO AIR TERMINAL SERVICES WILL INCUR A $1.00/USG GA FEE. CURRENT OPERATING HOURS 0600-2200 OVERTIME FEE OF $700/ FUEL OPERATION.THE OVERTIME CHARGES AND OPERATING HOURS ARE SUBJECT TO CHANGE AT CUROIL'S SOLE DISCRATION. CUROIL WILL NOTIFY THE BUYER AS SOON AS THERE IS A CHANGE IN THE ABOVE AND WILL IMMEDIATELY PROCEED TO CHARGE ACCORDINGLY.,
TNCM,ARRINDELL AVIATION BY SIGNATURE,1,6.13300,PRICE IS SUBJECT TO CHANGE AT ANY TIME. JETA W/ ADDITIVE INCURS HIGHER PRICING.,
TNCM,EXECUJET BY ATLANTIC AVIATION,1,5.87000,,
TQPF,LLOYD'S AVIATION,1,7.88000,,
TTCP,NPMC (RUBIS) (FUEL ONLY),1,3.26717,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. OVERTIME FEE (MON-FRI 1600L-0700L) $200 AND (SAT-SUN HOLIDAY) $538.,
TTPP,IAM JET CENTRES (SUPERVISING AGENT),1,3.51600,,
TTPP,NPMC (RUBIS) (FUEL ONLY),1,3.25417,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. CAN FUEL AT SIGNATURE.,
TUPJ,IAM JET CENTRE TORTOLA,1,5.41300,,
TUPJ,SOL PETROLEUM (FUEL ONLY),1,5.21510,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY AND IS SUBJECT TO CHANGE AT ANY TIME. $100/HR OVERTIME FEE WHEN APPLICABLE. PRICE SUBJECT TO CHANGE AT ANY TIME.,
TVSA,CARIBBEAN AVIATION MANAGEMENT,1,6.83500,,
TVSA,IAM JET CENTRE,1,6.29300,,
TVSA,RUBIS SAINT VINCENT (FUEL ONLY),1,6.32920,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. OVERTIME CHARGE $50 USD/HR- (2000 HRS-0600 HRS) SUN WED SAT.   OVERTIME CHARGE $50 USD/HR -(2100 HRS- 0600 HRS) MON TUE THU FRI.  CALL OUT FEE - $200 USD FLAT RATE  PRICE  CAN CHANGE AT ANY TIME,
TVSA,VINCY AVIATION SERVICES LTD,1,6.32920,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. OVERTIME CHARGE $50 USD/HR- (2000 HRS-0600 HRS) SUN WED SAT.   OVERTIME CHARGE $50 USD/HR -(2100 HRS- 0600 HRS) MON TUE THU FRI.  CALL OUT FEE - $200 USD FLAT RATE  PRICE  CAN CHANGE AT ANY TIME,
TVSC,CANOUAN AVIATION SERVICES,1,8.21000,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. $10 SERVICE CHARGE FOR UPLIFTS <300USG. NOT VALID AT SVG AIR HANDLING SERVICE. OVERTIME FEE OF $100USD MAY APPLY FROM 1800-0700 LOCAL.PRICING SUBJECT TO CHANGE AT ANYTIME.,
