"Country/State","City","ICAO","Supplier","Gal From","Gal To","Exp Date","Estimated Price","Estimated Taxes","Estimated Total Price","Pre- Arr Req","Notes"
"Texas","CLEBURNE","KCPT","CLEBURNE REGIONAL AIRPORT","1","251","09-Mar-26","3.84102","0.22329","4.06431",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None ** 0800-1700 Mon -Fri and weekend 0800-1600 2) Ramps serviced:Own Ramp 3) Additional Information: for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","CLEBURNE","KCPT","CLEBURNE REGIONAL AIRPORT","252","501","09-Mar-26","3.74102","0.22329","3.96431",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None ** 0800-1700 Mon -Fri and weekend 0800-1600 2) Ramps serviced:Own Ramp 3) Additional Information: for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","CLEBURNE","KCPT","CLEBURNE REGIONAL AIRPORT","502","999999999","09-Mar-26","3.69102","0.22329","3.91431",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None ** 0800-1700 Mon -Fri and weekend 0800-1600 2) Ramps serviced:Own Ramp 3) Additional Information: for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","CORPUS CHRISTI","KCRP","ATLANTIC AVIATION","1","100","04-Mar-26","7.02808","0.22329","7.25137",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:24 Hours Preferable but not necessary 2) Ramps serviced: Everywhere 3) Additional Information: 5 am 11pm lcl Mon - Sun Call FBO for fees for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","CORPUS CHRISTI","KCRP","ATLANTIC AVIATION","101","200","04-Mar-26","6.91808","0.22329","7.14137",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:24 Hours Preferable but not necessary 2) Ramps serviced: Everywhere 3) Additional Information: 5 am 11pm lcl Mon - Sun Call FBO for fees for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","CORPUS CHRISTI","KCRP","ATLANTIC AVIATION","201","300","04-Mar-26","6.80808","0.22329","7.03137",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:24 Hours Preferable but not necessary 2) Ramps serviced: Everywhere 3) Additional Information: 5 am 11pm lcl Mon - Sun Call FBO for fees for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","CORPUS CHRISTI","KCRP","ATLANTIC AVIATION","301","400","04-Mar-26","6.70808","0.22329","6.93137",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:24 Hours Preferable but not necessary 2) Ramps serviced: Everywhere 3) Additional Information: 5 am 11pm lcl Mon - Sun Call FBO for fees for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","CORPUS CHRISTI","KCRP","ATLANTIC AVIATION","401","500","04-Mar-26","6.59808","0.22329","6.82137",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:24 Hours Preferable but not necessary 2) Ramps serviced: Everywhere 3) Additional Information: 5 am 11pm lcl Mon - Sun Call FBO for fees for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","CORPUS CHRISTI","KCRP","ATLANTIC AVIATION","501","999999999","04-Mar-26","6.48808","0.22329","6.71137",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:24 Hours Preferable but not necessary 2) Ramps serviced: Everywhere 3) Additional Information: 5 am 11pm lcl Mon - Sun Call FBO for fees for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","CORPUS CHRISTI","KCRP","STERLING AIR SERVICE LLC","1","250","03-Mar-26","5.61183","0.22329","5.83512",," **Price for fuel item: JET FUEL**/N/A"
"Texas","CORPUS CHRISTI","KCRP","STERLING AIR SERVICE LLC","251","999999999","03-Mar-26","5.43183","0.22329","5.65512",," **Price for fuel item: JET FUEL**/N/A"
"Texas","CONROE","KCXO","GALAXY FBO","1","500","03-Mar-26","4.4981","0.22329","4.72139",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own Ramp Only 3) Additional Information: Prist is premixed and Avgas available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","CONROE","KCXO","GALAXY FBO","501","750","03-Mar-26","4.3481","0.22329","4.57139",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own Ramp Only 3) Additional Information: Prist is premixed and Avgas available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","CONROE","KCXO","GALAXY FBO","751","1000","03-Mar-26","4.2481","0.22329","4.47139",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own Ramp Only 3) Additional Information: Prist is premixed and Avgas available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","CONROE","KCXO","GALAXY FBO","1001","999999999","03-Mar-26","4.1481","0.22329","4.37139",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own Ramp Only 3) Additional Information: Prist is premixed and Avgas available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","CONROE","KCXO","GENERAL AVIATION JET SERVICES","1","250","09-Mar-26","4.6343","0","4.6343",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: 2 Hours 2) Ramps serviced: Own Ramp Only 3) Additional Information: Prist and Avgas available. After hours service is available, call FBO for pricing. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","CONROE","KCXO","GENERAL AVIATION JET SERVICES","251","500","09-Mar-26","4.5843","0","4.5843",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: 2 Hours 2) Ramps serviced: Own Ramp Only 3) Additional Information: Prist and Avgas available. After hours service is available, call FBO for pricing. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","CONROE","KCXO","GENERAL AVIATION JET SERVICES","501","1000","09-Mar-26","4.5343","0","4.5343",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: 2 Hours 2) Ramps serviced: Own Ramp Only 3) Additional Information: Prist and Avgas available. After hours service is available, call FBO for pricing. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","CONROE","KCXO","GENERAL AVIATION JET SERVICES","1001","1500","09-Mar-26","4.4843","0","4.4843",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: 2 Hours 2) Ramps serviced: Own Ramp Only 3) Additional Information: Prist and Avgas available. After hours service is available, call FBO for pricing. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","CONROE","KCXO","GENERAL AVIATION JET SERVICES","1501","999999999","09-Mar-26","4.4343","0","4.4343",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: 2 Hours 2) Ramps serviced: Own Ramp Only 3) Additional Information: Prist and Avgas available. After hours service is available, call FBO for pricing. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","CARRIZO SPRINGS","KCZT","BLUE NEST AVIATION","1","250","16-Feb-26","4.5877","0.22329","4.81099",," **Price for fuel item: JET FUEL**/N/A"
"Texas","CARRIZO SPRINGS","KCZT","BLUE NEST AVIATION","251","600","16-Feb-26","4.4877","0.22329","4.71099",," **Price for fuel item: JET FUEL**/N/A"
"Texas","CARRIZO SPRINGS","KCZT","BLUE NEST AVIATION","601","999999999","16-Feb-26","4.3877","0.22329","4.61099",," **Price for fuel item: JET FUEL**/N/A"
"Texas","DALLAS","KDAL","JET AVIATION","1","999999999","09-Mar-26","3.87621","0.22329","4.0995",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 2) Ramps serviced:located adjacent to the approach end of 31 Left // Able to refuel on the Gulfstream South Ramp and Associated Airs Maintenance Ramp, not the Gulfstream North Ramp 3) Operating Hours: 24/7 4) Additional Information: Prist is available FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","BUSINESS JET CENTER","1","500","09-Mar-26","4.2325","0.22329","4.45579",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 hour notice 2) Ramps serviced: Own ramp and able to refuel on the Gulfstream South Ramp, not the Gulfstream North Ramp 3) Operating Hours: 24/7 4) Additional Information: Prist is available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","BUSINESS JET CENTER","501","1000","09-Mar-26","4.0325","0.22329","4.25579",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 hour notice 2) Ramps serviced: Own ramp and able to refuel on the Gulfstream South Ramp, not the Gulfstream North Ramp 3) Operating Hours: 24/7 4) Additional Information: Prist is available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","BUSINESS JET CENTER","1001","1500","09-Mar-26","3.8625","0.22329","4.08579",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 hour notice 2) Ramps serviced: Own ramp and able to refuel on the Gulfstream South Ramp, not the Gulfstream North Ramp 3) Operating Hours: 24/7 4) Additional Information: Prist is available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","BUSINESS JET CENTER","1501","999999999","09-Mar-26","3.7425","0.22329","3.96579",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 hour notice 2) Ramps serviced: Own ramp and able to refuel on the Gulfstream South Ramp, not the Gulfstream North Ramp 3) Operating Hours: 24/7 4) Additional Information: Prist is available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","ATLANTIC AVIATION","1","200","04-Mar-26","4.46621","0.22329","4.6895",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced: Own 3) Operating Hours: 24/7 4) Additional Information: Prist & AVGAS available. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","ATLANTIC AVIATION","201","400","04-Mar-26","4.37621","0.22329","4.5995",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced: Own 3) Operating Hours: 24/7 4) Additional Information: Prist & AVGAS available. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","ATLANTIC AVIATION","401","600","04-Mar-26","4.28621","0.22329","4.5095",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced: Own 3) Operating Hours: 24/7 4) Additional Information: Prist & AVGAS available. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","ATLANTIC AVIATION","601","800","04-Mar-26","4.18621","0.22329","4.4095",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced: Own 3) Operating Hours: 24/7 4) Additional Information: Prist & AVGAS available. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","ATLANTIC AVIATION","801","1000","04-Mar-26","4.09621","0.22329","4.3195",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced: Own 3) Operating Hours: 24/7 4) Additional Information: Prist & AVGAS available. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","ATLANTIC AVIATION","1001","2500","04-Mar-26","4.00621","0.22329","4.2295",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced: Own 3) Operating Hours: 24/7 4) Additional Information: Prist & AVGAS available. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","ATLANTIC AVIATION","2501","5000","04-Mar-26","3.74621","0.22329","3.9695",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced: Own 3) Operating Hours: 24/7 4) Additional Information: Prist & AVGAS available. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","ATLANTIC AVIATION","5001","999999999","04-Mar-26","3.47621","0.22329","3.6995",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NONE 2) Ramps serviced: Own 3) Operating Hours: 24/7 4) Additional Information: Prist & AVGAS available. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","SIGNATURE FLIGHT SUPPORT-TERMINAL 1","1","500","10-Mar-26","5.0905","0.22329","5.31379",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NA 2) Ramps serviced: Own ramp, able to refuel at the Gulfstream North and South Facility 3) Operating Hours: 24/7 4) Additional Information: Prist is available FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","SIGNATURE FLIGHT SUPPORT-TERMINAL 1","501","1200","10-Mar-26","4.7305","0.22329","4.95379",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NA 2) Ramps serviced: Own ramp, able to refuel at the Gulfstream North and South Facility 3) Operating Hours: 24/7 4) Additional Information: Prist is available FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","SIGNATURE FLIGHT SUPPORT-TERMINAL 1","1201","999999999","10-Mar-26","4.4405","0.22329","4.66379",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NA 2) Ramps serviced: Own ramp, able to refuel at the Gulfstream North and South Facility 3) Operating Hours: 24/7 4) Additional Information: Prist is available FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","SIGNATURE FLIGHT SUPPORT-TERMINAL 3 @ ALPHA 3","1","500","10-Mar-26","5.0905","0.22329","5.31379",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NA 2) Ramps serviced: Unable to refuel on Gulfstreams Ramp 3) Operating Hours: 24/7 4) Additional Information: Prist is available FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com Former Landmark"
"Texas","DALLAS","KDAL","SIGNATURE FLIGHT SUPPORT-TERMINAL 3 @ ALPHA 3","501","1200","10-Mar-26","4.7305","0.22329","4.95379",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NA 2) Ramps serviced: Unable to refuel on Gulfstreams Ramp 3) Operating Hours: 24/7 4) Additional Information: Prist is available FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com Former Landmark"
"Texas","DALLAS","KDAL","SIGNATURE FLIGHT SUPPORT-TERMINAL 3 @ ALPHA 3","1201","999999999","10-Mar-26","4.4405","0.22329","4.66379",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: NA 2) Ramps serviced: Unable to refuel on Gulfstreams Ramp 3) Operating Hours: 24/7 4) Additional Information: Prist is available FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com Former Landmark"
"Texas","DALLAS","KDAL","SIGNATURE FLIGHT SUPPORT TERMINAL 4","1","500","10-Mar-26","5.0905","0.22329","5.31379",," **Price for fuel item: JET FUEL**/FORMERLY KNOWN AS TAC AIR 1) Minimum Notice Required: NA 2) Ramps serviced: Unable to refuel on Gulfstream's Ramp. 3) Operating Hours: 24/7 4) Additional Information: Prist is available. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","SIGNATURE FLIGHT SUPPORT TERMINAL 4","501","1200","10-Mar-26","4.7305","0.22329","4.95379",," **Price for fuel item: JET FUEL**/FORMERLY KNOWN AS TAC AIR 1) Minimum Notice Required: NA 2) Ramps serviced: Unable to refuel on Gulfstream's Ramp. 3) Operating Hours: 24/7 4) Additional Information: Prist is available. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","DALLAS","KDAL","SIGNATURE FLIGHT SUPPORT TERMINAL 4","1201","999999999","10-Mar-26","4.4405","0.22329","4.66379",," **Price for fuel item: JET FUEL**/FORMERLY KNOWN AS TAC AIR 1) Minimum Notice Required: NA 2) Ramps serviced: Unable to refuel on Gulfstream's Ramp. 3) Operating Hours: 24/7 4) Additional Information: Prist is available. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Texas","DALLAS","KDFW","DFW CORPORATE AVIATION","1","200","09-Mar-26","4.5028","0.22329","4.72609",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp 3) Operating Hours: 0500-2359L 7 Days 4) Additional Information: Prist & Avgas is available. After hours service is also available, call GFL for more information. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDFW","DFW CORPORATE AVIATION","201","450","09-Mar-26","4.4528","0.22329","4.67609",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp 3) Operating Hours: 0500-2359L 7 Days 4) Additional Information: Prist & Avgas is available. After hours service is also available, call GFL for more information. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDFW","DFW CORPORATE AVIATION","451","750","09-Mar-26","4.3928","0.22329","4.61609",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp 3) Operating Hours: 0500-2359L 7 Days 4) Additional Information: Prist & Avgas is available. After hours service is also available, call GFL for more information. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALLAS","KDFW","DFW CORPORATE AVIATION","751","999999999","09-Mar-26","4.3428","0.22329","4.56609",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp 3) Operating Hours: 0500-2359L 7 Days 4) Additional Information: Prist & Avgas is available. After hours service is also available, call GFL for more information. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Texas","DALHART","KDHT","STARLINK AVIATION","1","100","09-Mar-26","4.81987","0.22329","5.04316",," **Price for fuel item: JETA-ADDITIVE**/N/A"
